id,label
2999,1
3000,0
3001,0
3002,1
3003,0
3004,0
3005,0
3006,0
3007,1
3008,1
3009,1
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,1
3019,0
3020,0
3021,0
3022,1
3023,0
3024,1
3025,1
3026,1
3027,0
3028,1
3029,0
3030,1
3031,1
3032,0
3033,0
3034,1
3035,0
3036,0
3037,0
3038,0
3039,0
3040,1
3041,1
3042,0
3043,0
3044,0
3045,0
3046,1
3047,0
3048,1
3049,1
3050,1
3051,0
3052,1
3053,0
3054,1
3055,0
3056,1
3057,1
3058,1
3059,0
3060,1
3061,1
3062,1
3063,1
3064,1
3065,1
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,1
3073,0
3074,0
3075,0
3076,0
3077,1
3078,1
3079,1
3080,0
3081,0
3082,1
3083,1
3084,0
3085,1
3086,1
3087,0
3088,0
3089,1
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,1
3097,0
3098,1
3099,0
3100,1
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,1
3110,1
3111,1
3112,1
3113,1
3114,0
3115,1
3116,1
3117,1
3118,0
3119,1
3120,0
3121,0
3122,1
3123,0
3124,0
3125,1
3126,0
3127,0
3128,0
3129,1
3130,0
3131,0
3132,1
3133,0
3134,0
3135,1
3136,1
3137,1
3138,0
3139,1
3140,0
3141,0
3142,1
3143,0
3144,0
3145,0
3146,0
3147,0
3148,1
3149,1
3150,0
3151,0
3152,1
3153,0
3154,0
3155,1
3156,1
3157,1
3158,0
3159,1
3160,0
3161,1
3162,0
3163,1
3164,1
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,1
3173,0
3174,1
3175,0
3176,0
3177,0
3178,0
3179,1
3180,0
3181,1
3182,0
3183,0
3184,1
3185,0
3186,1
3187,0
3188,0
3189,0
3190,1
3191,0
3192,1
3193,0
3194,1
3195,1
3196,0
3197,0
3198,0
3199,0
3200,0
3201,0
3202,1
3203,0
3204,1
3205,1
3206,1
3207,0
3208,0
3209,0
3210,0
3211,0
3212,0
3213,1
3214,1
3215,0
3216,0
3217,0
3218,1
3219,0
3220,0
3221,0
3222,1
3223,1
3224,0
3225,1
3226,1
3227,1
3228,0
3229,0
3230,1
3231,1
3232,0
3233,1
3234,0
3235,0
3236,0
3237,0
3238,0
3239,0
3240,1
3241,1
3242,1
3243,1
3244,0
3245,0
3246,1
3247,1
3248,1
3249,0
3250,0
3251,0
3252,0
3253,1
3254,1
3255,0
3256,0
3257,0
3258,0
3259,1
3260,0
3261,1
3262,0
3263,0
3264,1
3265,1
3266,0
3267,0
3268,1
3269,1
3270,1
3271,1
3272,1
3273,0
3274,1
3275,0
3276,1
3277,0
3278,0
3279,1
3280,0
3281,0
3282,0
3283,0
3284,1
3285,0
3286,1
3287,0
3288,1
3289,0
3290,0
3291,1
3292,1
3293,0
3294,1
3295,1
3296,1
3297,0
3298,0
3299,1
3300,1
3301,1
3302,0
3303,0
3304,0
3305,1
3306,1
3307,1
3308,0
3309,0
3310,0
3311,1
3312,0
3313,1
3314,1
3315,1
3316,0
3317,0
3318,1
3319,0
3320,1
3321,1
3322,0
3323,1
3324,0
3325,0
3326,0
3327,0
3328,1
3329,0
3330,1
3331,1
3332,1
3333,0
3334,1
3335,1
3336,1
3337,0
3338,1
3339,0
3340,0
3341,1
3342,0
3343,0
3344,1
3345,1
3346,0
3347,1
3348,1
3349,0
3350,0
3351,1
3352,1
3353,0
3354,1
3355,0
3356,0
3357,0
3358,1
3359,1
3360,1
3361,0
3362,1
3363,1
3364,1
3365,0
3366,1
3367,1
3368,1
3369,0
3370,1
3371,0
3372,0
3373,0
3374,0
3375,1
3376,0
3377,1
3378,1
3379,1
3380,0
3381,1
3382,1
3383,0
3384,0
3385,0
3386,1
3387,0
3388,1
3389,1
3390,1
3391,1
3392,0
3393,0
3394,1
3395,1
3396,0
3397,1
3398,1
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,1
3406,0
3407,0
3408,0
3409,0
3410,0
3411,1
3412,0
3413,0
3414,0
3415,0
3416,1
3417,0
3418,0
3419,0
3420,0
3421,0
3422,0
3423,1
3424,0
3425,1
3426,0
3427,1
3428,1
3429,1
3430,1
3431,1
3432,0
3433,0
3434,0
3435,1
3436,1
3437,0
3438,1
3439,0
3440,0
3441,1
3442,1
3443,1
3444,1
3445,0
3446,1
3447,0
3448,1
3449,0
3450,0
3451,1
3452,1
3453,0
3454,0
3455,0
3456,0
3457,1
3458,1
3459,1
3460,0
3461,0
3462,1
3463,1
3464,1
3465,0
3466,1
3467,0
3468,1
3469,0
3470,1
3471,0
3472,1
3473,0
3474,1
3475,1
3476,1
3477,0
3478,1
3479,0
3480,1
3481,0
3482,0
3483,0
3484,1
3485,0
3486,0
3487,0
3488,0
3489,1
3490,1
3491,0
3492,1
3493,0
3494,0
3495,0
3496,1
3497,1
3498,0
3499,0
3500,1
3501,0
3502,0
3503,1
3504,0
3505,0
3506,1
3507,0
3508,0
3509,0
3510,0
3511,1
3512,0
3513,0
3514,0
3515,0
3516,0
3517,1
3518,1
3519,0
3520,1
3521,0
3522,1
3523,1
3524,1
3525,1
3526,0
3527,0
3528,1
3529,1
3530,0
3531,0
3532,1
3533,1
3534,1
3535,1
3536,1
3537,1
3538,1
3539,1
3540,1
3541,0
3542,0
3543,0
3544,0
3545,1
3546,1
3547,1
3548,1
3549,0
3550,1
3551,0
3552,0
3553,0
3554,0
3555,1
3556,1
3557,0
3558,0
3559,0
3560,0
3561,1
3562,1
3563,1
3564,1
3565,1
3566,0
3567,0
3568,0
3569,0
3570,0
3571,1
3572,1
3573,1
3574,1
3575,0
3576,1
3577,0
3578,1
3579,1
3580,0
3581,0
3582,0
3583,0
3584,1
3585,0
3586,0
3587,0
3588,1
3589,0
3590,0
3591,1
3592,0
3593,1
3594,0
3595,1
3596,0
3597,1
3598,1
3599,1
3600,0
3601,1
3602,0
3603,1
3604,0
3605,0
3606,0
3607,0
3608,1
3609,1
3610,0
3611,1
3612,1
3613,0
3614,1
3615,0
3616,1
3617,1
3618,0
3619,0
3620,1
3621,0
3622,1
3623,0
3624,1
3625,0
3626,1
3627,0
3628,0
3629,0
3630,0
3631,1
3632,1
3633,1
3634,0
3635,0
3636,1
3637,1
3638,0
3639,0
3640,0
3641,0
3642,1
3643,1
3644,1
3645,0
3646,1
3647,0
3648,1
3649,0
3650,1
3651,0
3652,0
3653,1
3654,1
3655,0
3656,0
3657,1
3658,0
3659,0
3660,1
3661,1
3662,1
3663,0
3664,1
3665,1
3666,1
3667,0
3668,1
3669,0
3670,0
3671,0
3672,0
3673,0
3674,1
3675,1
3676,0
3677,0
3678,0
3679,0
3680,0
3681,1
3682,0
3683,0
3684,1
3685,0
3686,1
3687,1
3688,1
3689,0
3690,0
3691,0
3692,0
3693,1
3694,1
3695,1
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,1
3705,1
3706,0
3707,0
3708,1
3709,1
3710,0
3711,0
3712,0
3713,1
3714,0
3715,0
3716,0
3717,1
3718,1
3719,1
3720,0
3721,1
3722,0
3723,0
3724,0
3725,1
3726,0
3727,1
3728,1
3729,0
3730,0
3731,0
3732,1
3733,1
3734,1
3735,1
3736,0
3737,1
3738,0
3739,0
3740,0
3741,1
3742,0
3743,0
3744,0
3745,0
3746,1
3747,0
3748,0
3749,1
3750,0
3751,1
3752,0
3753,0
3754,1
3755,1
3756,0
3757,1
3758,0
3759,1
3760,1
3761,0
3762,1
3763,1
3764,1
3765,0
3766,0
3767,1
3768,1
3769,0
3770,1
3771,0
3772,0
3773,1
3774,0
3775,1
3776,0
3777,0
3778,0
3779,1
3780,1
3781,1
3782,1
3783,0
3784,1
3785,1
3786,0
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,1
3794,0
3795,0
3796,0
3797,0
3798,1
3799,0
3800,1
3801,0
3802,0
3803,1
3804,1
3805,0
3806,1
3807,1
3808,1
3809,0
3810,0
3811,1
3812,0
3813,1
3814,0
3815,1
3816,1
3817,0
3818,0
3819,1
3820,1
3821,0
3822,1
3823,1
3824,0
3825,0
3826,0
3827,0
3828,1
3829,0
3830,1
3831,0
3832,0
3833,0
3834,0
3835,1
3836,0
3837,0
3838,1
3839,0
3840,0
3841,0
3842,0
3843,1
3844,0
3845,0
3846,1
3847,0
3848,0
3849,1
3850,0
3851,0
3852,1
3853,0
3854,1
3855,0
3856,0
3857,0
3858,0
3859,1
3860,0
3861,1
3862,0
3863,1
3864,0
3865,0
3866,1
3867,0
3868,0
3869,1
3870,0
3871,0
3872,0
3873,1
3874,0
3875,0
3876,1
3877,0
3878,0
3879,1
3880,1
3881,0
3882,0
3883,0
3884,0
3885,1
3886,1
3887,0
3888,1
3889,0
3890,1
3891,0
3892,0
3893,0
3894,1
3895,0
3896,1
3897,1
3898,1
3899,0
3900,0
3901,0
3902,1
3903,0
3904,0
3905,1
3906,0
3907,1
3908,1
3909,0
3910,1
3911,0
3912,0
3913,0
3914,1
3915,0
3916,0
3917,0
3918,1
3919,0
3920,0
3921,0
3922,1
3923,1
3924,1
3925,0
3926,1
3927,1
3928,0
3929,1
3930,0
3931,0
3932,1
3933,1
3934,1
3935,0
3936,1
3937,0
3938,1
3939,0
3940,1
3941,1
3942,1
3943,1
3944,0
3945,1
3946,1
3947,1
3948,0
3949,0
3950,1
3951,1
3952,1
3953,0
3954,1
3955,1
3956,0
3957,0
3958,1
3959,0
3960,1
3961,1
3962,1
3963,1
3964,0
3965,1
3966,0
3967,1
3968,1
3969,1
3970,0
3971,0
3972,1
3973,0
3974,0
3975,0
3976,1
3977,1
3978,0
3979,1
3980,1
3981,0
3982,1
3983,0
3984,0
3985,1
3986,1
3987,0
3988,1
3989,1
3990,1
3991,0
3992,1
3993,0
3994,1
3995,0
3996,1
3997,1
3998,1
3999,1
4000,1
4001,0
4002,0
4003,0
4004,0
4005,1
4006,0
4007,0
4008,0
4009,1
4010,0
4011,0
4012,1
4013,1
4014,1
4015,1
4016,0
4017,1
4018,0
4019,1
4020,1
4021,1
4022,1
4023,1
4024,1
4025,1
4026,0
4027,0
4028,0
4029,1
4030,0
4031,1
4032,1
4033,0
4034,0
4035,0
4036,0
4037,1
4038,1
4039,1
4040,0
4041,1
4042,0
4043,1
4044,0
4045,1
4046,1
4047,0
4048,0
4049,1
4050,0
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,1
4058,0
4059,0
4060,0
4061,1
4062,1
4063,0
4064,0
4065,1
4066,1
4067,1
4068,0
4069,1
4070,0
4071,0
4072,1
4073,1
4074,1
4075,1
4076,0
4077,0
4078,0
4079,1
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,1
4087,1
4088,0
4089,0
4090,1
4091,1
4092,0
4093,0
4094,0
4095,0
4096,0
4097,1
4098,0
4099,1
4100,1
4101,0
4102,0
4103,0
4104,0
4105,1
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,1
4113,1
4114,0
4115,1
4116,1
4117,1
4118,0
4119,0
4120,0
4121,1
4122,1
4123,1
4124,0
4125,1
4126,0
4127,0
4128,1
4129,1
4130,1
4131,1
4132,0
4133,0
4134,0
4135,1
4136,0
4137,0
4138,0
4139,1
4140,1
4141,0
4142,1
4143,1
4144,0
4145,0
4146,0
4147,0
4148,1
4149,0
4150,0
4151,1
4152,0
4153,0
4154,1
4155,1
4156,0
4157,0
4158,0
4159,0
4160,1
4161,1
4162,1
4163,0
4164,1
4165,1
4166,1
4167,1
4168,0
4169,0
4170,1
4171,0
4172,1
4173,0
4174,1
4175,1
4176,0
4177,0
4178,1
4179,1
4180,0
4181,0
4182,0
4183,0
4184,0
4185,0
4186,1
4187,1
4188,0
4189,1
4190,0
4191,0
4192,0
4193,1
4194,1
4195,0
4196,0
4197,1
4198,1
4199,0
4200,0
4201,1
4202,1
4203,1
4204,0
4205,0
4206,1
4207,1
4208,1
4209,1
4210,0
4211,1
4212,1
4213,1
4214,1
4215,1
4216,0
4217,1
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,1
4225,1
4226,1
4227,1
4228,0
4229,1
4230,1
4231,0
4232,1
4233,0
4234,0
4235,0
4236,0
4237,1
4238,0
4239,0
4240,1
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,1
4248,1
4249,1
4250,1
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,1
4258,1
4259,0
4260,0
4261,0
4262,1
4263,0
4264,1
4265,0
4266,0
4267,1
4268,1
4269,0
4270,0
4271,1
4272,1
4273,1
4274,0
4275,0
4276,1
4277,0
4278,1
4279,0
4280,1
4281,0
4282,0
4283,1
4284,0
4285,0
4286,0
4287,1
4288,1
4289,0
4290,0
4291,0
4292,0
4293,1
4294,1
4295,0
4296,1
4297,1
4298,0
4299,1
4300,0
4301,1
4302,1
4303,1
4304,0
4305,0
4306,1
4307,1
4308,0
4309,0
4310,1
4311,1
4312,0
4313,0
4314,1
4315,0
4316,1
4317,1
4318,1
4319,1
4320,0
4321,1
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,1
4331,0
4332,1
4333,0
4334,0
4335,0
4336,1
4337,0
4338,1
4339,0
4340,0
4341,1
4342,1
4343,1
4344,1
4345,0
4346,0
4347,0
4348,1
4349,0
4350,0
4351,1
4352,0
4353,1
4354,0
4355,0
4356,0
4357,0
4358,0
4359,1
4360,1
4361,1
4362,0
4363,0
4364,0
4365,0
4366,1
4367,0
4368,0
4369,0
4370,1
4371,0
4372,1
4373,0
4374,0
4375,0
4376,0
4377,0
4378,1
4379,0
4380,1
4381,1
4382,0
4383,1
4384,0
4385,0
4386,1
4387,0
4388,0
4389,1
4390,0
4391,0
4392,0
4393,0
4394,1
4395,0
4396,0
4397,0
4398,1
4399,1
4400,0
4401,0
4402,1
4403,1
4404,0
4405,0
4406,1
4407,1
4408,0
4409,0
4410,0
4411,1
4412,0
4413,1
4414,0
4415,0
4416,0
4417,1
4418,1
4419,0
4420,0
4421,0
4422,1
4423,1
4424,1
4425,1
4426,1
4427,0
4428,1
4429,0
4430,1
4431,1
4432,0
4433,0
4434,0
4435,1
4436,0
4437,0
4438,1
4439,0
4440,1
4441,0
4442,1
4443,0
4444,0
4445,0
4446,0
4447,1
4448,1
4449,1
4450,1
4451,1
4452,1
4453,0
4454,0
4455,0
4456,0
4457,0
4458,1
4459,0
4460,1
4461,0
4462,0
4463,1
4464,0
4465,0
4466,1
4467,1
4468,0
4469,0
4470,0
4471,0
4472,1
4473,0
4474,1
4475,1
4476,0
4477,0
4478,1
4479,1
4480,0
4481,1
4482,0
4483,1
4484,0
4485,0
4486,0
4487,0
4488,1
4489,0
4490,1
4491,0
4492,0
4493,1
4494,1
4495,1
4496,1
4497,0
4498,1
4499,0
4500,1
4501,1
4502,1
4503,0
4504,0
4505,1
4506,1
4507,0
4508,0
4509,0
4510,1
4511,1
4512,0
4513,1
4514,1
4515,0
4516,0
4517,0
4518,1
4519,1
4520,0
4521,1
4522,1
4523,0
4524,0
4525,1
4526,0
4527,1
4528,0
4529,0
4530,1
4531,1
4532,1
4533,0
4534,0
4535,1
4536,1
4537,0
4538,0
4539,0
4540,1
4541,1
4542,1
4543,1
4544,1
4545,0
4546,0
4547,0
4548,1
4549,1
4550,1
4551,0
4552,0
4553,1
4554,1
4555,0
4556,1
4557,0
4558,0
4559,0
4560,1
4561,0
4562,1
4563,0
4564,0
4565,0
4566,1
4567,0
4568,0
4569,1
4570,1
4571,0
4572,0
4573,1
4574,0
4575,0
4576,0
4577,1
4578,1
4579,0
4580,0
4581,1
4582,0
4583,0
4584,1
4585,1
4586,0
4587,1
4588,0
4589,0
4590,1
4591,0
4592,0
4593,0
4594,1
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,1
4602,0
4603,1
4604,1
4605,1
4606,1
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,1
4615,1
4616,1
4617,0
4618,1
4619,0
4620,0
4621,0
4622,0
4623,0
4624,0
4625,0
4626,0
4627,1
4628,0
4629,0
4630,0
4631,1
4632,1
4633,1
4634,1
4635,1
4636,0
4637,0
4638,1
4639,0
4640,0
4641,1
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4648,0
4649,1
4650,1
4651,0
4652,1
4653,1
4654,0
4655,0
4656,0
4657,1
4658,1
4659,1
4660,1
4661,0
4662,0
4663,0
4664,0
4665,0
4666,1
4667,1
4668,0
4669,0
4670,1
4671,1
4672,1
4673,1
4674,0
4675,0
4676,0
4677,1
4678,1
4679,1
4680,1
4681,1
4682,0
4683,1
4684,1
4685,0
4686,0
4687,1
4688,0
4689,1
4690,1
4691,0
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4698,1
4699,1
4700,1
4701,0
4702,1
4703,1
4704,0
4705,0
4706,0
4707,1
4708,1
4709,1
4710,1
4711,0
4712,0
4713,0
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,0
4721,0
4722,0
4723,1
4724,0
4725,1
4726,1
4727,0
4728,0
4729,0
4730,0
4731,1
4732,0
4733,1
4734,1
4735,0
4736,0
4737,1
4738,1
4739,1
4740,1
4741,1
4742,0
4743,0
4744,0
4745,0
4746,0
4747,1
4748,1
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,1
4757,1
4758,1
4759,0
4760,0
4761,0
4762,0
4763,0
4764,0
4765,1
4766,0
4767,1
4768,1
4769,0
4770,1
4771,1
4772,0
4773,1
4774,1
4775,0
4776,0
4777,0
4778,0
4779,1
4780,1
4781,1
4782,1
4783,1
4784,0
4785,1
4786,1
4787,1
4788,1
4789,0
4790,1
4791,1
4792,1
4793,1
4794,1
4795,0
4796,0
4797,0
4798,0
4799,1
4800,1
4801,1
4802,0
4803,0
4804,0
4805,1
4806,1
4807,0
4808,0
4809,0
4810,0
4811,1
4812,0
4813,1
4814,1
4815,1
4816,0
4817,1
4818,1
4819,0
4820,1
4821,1
4822,0
4823,0
4824,0
4825,0
4826,1
4827,0
4828,0
4829,0
4830,1
4831,0
4832,1
4833,0
4834,1
4835,1
4836,0
4837,1
4838,0
4839,0
4840,0
4841,0
4842,1
4843,0
4844,0
4845,1
4846,1
4847,0
4848,1
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,0
4856,1
4857,1
4858,1
4859,0
4860,1
4861,0
4862,0
4863,0
4864,1
4865,1
4866,0
4867,1
4868,0
4869,1
4870,0
4871,0
4872,0
4873,1
4874,1
4875,0
4876,1
4877,0
4878,1
4879,0
4880,0
4881,1
4882,1
4883,1
4884,1
4885,0
4886,0
4887,1
4888,0
4889,1
4890,0
4891,0
4892,1
4893,1
4894,0
4895,0
4896,1
4897,0
4898,0
4899,0
4900,1
4901,1
4902,1
4903,0
4904,0
4905,1
4906,0
4907,0
4908,0
4909,1
4910,0
4911,0
4912,0
4913,0
4914,1
4915,0
4916,0
4917,1
4918,0
4919,1
4920,1
4921,1
4922,1
4923,0
4924,1
4925,0
4926,0
4927,1
4928,0
4929,1
4930,0
4931,0
4932,0
4933,1
4934,1
4935,0
4936,0
4937,1
4938,0
4939,1
4940,1
4941,0
4942,0
4943,1
4944,1
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,1
4952,0
4953,1
4954,0
4955,0
4956,1
4957,0
4958,0
4959,0
4960,0
4961,0
4962,0
4963,0
4964,0
4965,0
4966,0
4967,0
4968,1
4969,1
4970,0
4971,0
4972,0
4973,0
4974,1
4975,0
4976,0
4977,0
4978,1
4979,1
4980,1
4981,1
4982,0
4983,0
4984,0
4985,0
4986,0
4987,1
4988,0
4989,1
4990,0
4991,0
4992,0
4993,0
4994,0
4995,1
4996,0
4997,1
4998,1
4999,1
5000,1
5001,1
5002,0
5003,1
5004,1
5005,0
5006,1
5007,1
5008,1
5009,1
5010,1
5011,1
5012,0
5013,0
5014,1
5015,0
5016,0
5017,1
5018,1
5019,0
5020,1
5021,1
5022,0
5023,0
5024,0
5025,1
5026,1
5027,0
5028,1
5029,0
5030,1
5031,1
5032,0
5033,1
5034,1
5035,0
5036,1
5037,0
5038,0
5039,0
5040,0
5041,0
5042,1
5043,1
5044,0
5045,0
5046,1
5047,0
5048,0
5049,0
5050,0
5051,0
5052,1
5053,0
5054,0
5055,1
5056,1
5057,0
5058,1
5059,1
5060,0
5061,1
5062,0
5063,1
5064,0
5065,1
5066,0
5067,0
5068,0
5069,1
5070,1
5071,1
5072,0
5073,0
5074,1
5075,0
5076,0
5077,1
5078,0
5079,0
5080,0
5081,0
5082,1
5083,1
5084,1
5085,0
5086,0
5087,0
5088,0
5089,0
5090,1
5091,1
5092,0
5093,0
5094,1
5095,1
5096,1
5097,0
5098,1
5099,0
5100,0
5101,0
5102,0
5103,1
5104,0
5105,0
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,1
5114,0
5115,1
5116,0
5117,1
5118,0
5119,1
5120,0
5121,0
5122,0
5123,0
5124,1
5125,0
5126,0
5127,1
5128,1
5129,1
5130,1
5131,1
5132,0
5133,1
5134,1
5135,0
5136,1
5137,0
5138,1
5139,1
5140,1
5141,0
5142,1
5143,1
5144,1
5145,0
5146,0
5147,0
5148,0
5149,1
5150,1
5151,1
5152,1
5153,1
5154,1
5155,1
5156,0
5157,0
5158,1
5159,0
5160,0
5161,1
5162,0
5163,1
5164,0
5165,0
5166,1
5167,1
5168,1
5169,0
5170,0
5171,0
5172,1
5173,0
5174,0
5175,0
5176,1
5177,1
5178,0
5179,1
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,1
5187,0
5188,1
5189,1
5190,1
5191,1
5192,1
5193,0
5194,1
5195,0
5196,0
5197,1
5198,0
5199,1
5200,1
5201,0
5202,1
5203,0
5204,1
5205,1
5206,1
5207,1
5208,1
5209,0
5210,1
5211,0
5212,1
5213,0
5214,1
5215,1
5216,1
5217,0
5218,1
5219,0
5220,0
5221,1
5222,0
5223,0
5224,1
5225,1
5226,1
5227,1
5228,0
5229,1
5230,1
5231,1
5232,1
5233,1
5234,1
5235,1
5236,0
5237,1
5238,0
5239,0
5240,1
5241,1
5242,0
5243,1
5244,0
5245,1
5246,1
5247,1
5248,1
5249,1
5250,0
5251,1
5252,1
5253,1
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,1
5261,0
5262,0
5263,1
5264,0
5265,1
5266,1
5267,1
5268,1
5269,1
5270,0
5271,1
5272,1
5273,1
5274,0
5275,1
5276,0
5277,0
5278,1
5279,0
5280,1
5281,1
5282,1
5283,1
5284,0
5285,1
5286,0
5287,0
5288,1
5289,1
5290,1
5291,0
5292,0
5293,0
5294,1
5295,1
5296,1
5297,0
5298,1
5299,1
5300,1
5301,0
5302,1
5303,1
5304,0
5305,0
5306,0
5307,0
5308,1
5309,1
5310,0
5311,1
5312,1
5313,0
5314,0
5315,1
5316,1
5317,1
5318,0
5319,1
5320,0
5321,0
5322,1
5323,1
5324,0
5325,0
5326,1
5327,0
5328,0
5329,1
5330,0
5331,1
5332,0
5333,1
5334,0
5335,0
5336,0
5337,1
5338,0
5339,0
5340,0
5341,0
5342,0
5343,0
5344,1
5345,0
5346,0
5347,1
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,1
5358,0
5359,1
5360,0
5361,0
5362,0
5363,1
5364,1
5365,0
5366,0
5367,1
5368,1
5369,0
5370,1
5371,0
5372,0
5373,0
5374,0
5375,1
5376,1
5377,0
5378,1
5379,0
5380,0
5381,0
5382,1
5383,0
5384,0
5385,1
5386,1
5387,0
5388,1
5389,0
5390,1
5391,1
5392,0
5393,1
5394,0
5395,0
5396,1
5397,1
5398,0
5399,1
5400,0
5401,0
5402,0
5403,1
5404,1
5405,1
5406,0
5407,1
5408,0
5409,0
5410,1
5411,0
5412,1
5413,0
5414,1
5415,0
5416,0
5417,0
5418,1
5419,1
5420,0
5421,1
5422,1
5423,1
5424,1
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0
5431,1
5432,0
5433,1
5434,0
5435,0
5436,1
5437,1
5438,1
5439,0
5440,1
5441,0
5442,1
5443,0
5444,1
5445,0
5446,0
5447,0
5448,0
5449,1
5450,1
5451,0
5452,0
5453,0
5454,1
5455,0
5456,1
5457,1
5458,1
5459,1
5460,0
5461,1
5462,0
5463,0
5464,1
5465,1
5466,0
5467,0
5468,1
5469,1
5470,1
5471,0
5472,1
5473,0
5474,0
5475,1
5476,0
5477,0
5478,1
5479,0
5480,1
5481,1
5482,0
5483,0
5484,0
5485,0
5486,1
5487,0
5488,1
5489,0
5490,1
5491,0
5492,0
5493,0
5494,1
5495,1
5496,1
5497,1
5498,1
5499,1
5500,1
5501,1
5502,0
5503,0
5504,1
5505,0
5506,1
5507,1
5508,0
5509,0
5510,0
5511,1
5512,0
5513,0
5514,1
5515,1
5516,0
5517,0
5518,1
5519,0
5520,0
5521,0
5522,1
5523,1
5524,1
5525,1
5526,1
5527,1
5528,1
5529,0
5530,0
5531,0
5532,1
5533,0
5534,0
5535,1
5536,1
5537,0
5538,0
5539,0
5540,1
5541,1
5542,0
5543,1
5544,0
5545,1
5546,0
5547,0
5548,1
5549,0
5550,0
5551,1
5552,0
5553,1
5554,0
5555,0
5556,1
5557,0
5558,0
5559,0
5560,0
5561,1
5562,1
5563,1
5564,0
5565,0
5566,0
5567,0
5568,1
5569,1
5570,1
5571,0
5572,0
5573,0
5574,0
5575,1
5576,1
5577,1
5578,0
5579,0
5580,1
5581,0
5582,0
5583,1
5584,0
5585,0
5586,1
5587,0
5588,0
5589,0
5590,1
5591,0
5592,1
5593,0
5594,1
5595,0
5596,1
5597,1
5598,0
5599,1
5600,1
5601,0
5602,0
5603,1
5604,1
5605,1
5606,0
5607,1
5608,1
5609,1
5610,1
5611,1
5612,0
5613,1
5614,0
5615,0
5616,0
5617,0
5618,0
5619,1
5620,0
5621,0
5622,1
5623,0
5624,0
5625,0
5626,0
5627,1
5628,1
5629,1
5630,0
5631,0
5632,0
5633,0
5634,0
5635,0
5636,0
5637,1
5638,1
5639,1
5640,0
5641,0
5642,0
5643,0
5644,0
5645,1
5646,1
5647,0
5648,0
5649,0
5650,0
5651,1
5652,1
5653,0
5654,0
5655,1
5656,1
5657,0
5658,0
5659,0
5660,1
5661,0
5662,0
5663,0
5664,0
5665,1
5666,0
5667,1
5668,1
5669,0
5670,1
5671,0
5672,1
5673,0
5674,0
5675,1
5676,0
5677,0
5678,0
5679,0
5680,0
5681,1
5682,0
5683,0
5684,0
5685,1
5686,1
5687,1
5688,0
5689,1
5690,0
5691,0
5692,1
5693,1
5694,1
5695,0
5696,0
5697,0
5698,1
5699,0
5700,1
5701,1
5702,0
5703,1
5704,1
5705,1
5706,1
5707,0
5708,0
5709,1
5710,0
5711,1
5712,0
5713,1
5714,0
5715,0
5716,1
5717,0
5718,1
5719,0
5720,1
5721,0
5722,1
5723,1
5724,1
5725,0
5726,1
5727,0
5728,1
5729,1
5730,0
5731,1
5732,0
5733,0
5734,1
5735,1
5736,0
5737,0
5738,1
5739,0
5740,1
5741,0
5742,0
5743,1
5744,0
5745,0
5746,0
5747,0
5748,1
5749,0
5750,1
5751,0
5752,1
5753,1
5754,0
5755,1
5756,0
5757,1
5758,0
5759,1
5760,0
5761,0
5762,1
5763,0
5764,0
5765,1
5766,1
5767,1
5768,0
5769,0
5770,0
5771,0
5772,1
5773,1
5774,1
5775,0
5776,0
5777,1
5778,1
5779,0
5780,0
5781,0
5782,1
5783,0
5784,0
5785,1
5786,0
5787,0
5788,0
5789,1
5790,0
5791,1
5792,1
5793,1
5794,1
5795,0
5796,0
5797,1
